topic,id,username,name,user_followers_count,user_friends_count,text,created_at,favorite_count,retweet_count,hashtags,mentioned_urls,mentioned_user_ids,mentioned_user_names
scamdemic,1385309709016522754,messymason,I didn’t stab anyone Mason,4551,4894,"@CatsJunkYard @nick_weil C.... this is deeper than a few hundred scumbags in Washington. This trickles to mayors, lawyers, doctors, teachers and LEOs. 
Even deeper than that. This is Worldwide. 
The scamdemic was highly coordinated from the top down. 
To kill the swamp we need to know who’s leading it.",2021-04-22 19:09:07,2,0,,,"2196615488,535864275","CatsJunkYard,nick_weil"
scamdemic,1385309616603545602,Trutheralways,Tracy Honest always,405,579,"@trdhorseracing @simsy1977 @SaraPadmore Yes it is a scamdemic, other than the elderly or people with comorbidities nobody is dying from covid, maybe with it or because of it which is false because the pcr's aren't fit for purpose, the same as masks! The ones dying now are from the ""vaccine""",2021-04-22 19:08:45,0,0,,,"1086502873,1106815111,1655334710","trdhorseracing,simsy1977,SaraPadmore"
scamdemic,1385308619084734467,reactiveIntent,Mvsica Donvm Dei,242,4,"RT @OpinionsMiOwn: The more we see of this scamdemic
the wickedness
the lies
the falsified death
the fake test
cases that are not sick peop…",2021-04-22 19:04:47,0,19,,,314935651,OpinionsMiOwn
scamdemic,1385307701853491206,GrecianLife,Grecian Man,837,119,RT @AscendantLight: They took away our ability to lift and worship during this scamdemic and you think they’ll stop there an not take away…,2021-04-22 19:01:08,0,4,,,160359639,AscendantLight
scamdemic,1385306869800095750,harfynn,Harfynn Teuport (Rok TV),55,61,RT @FreeFromTyranny: Incredible co-ordination of #GreatReset + 'Green' totalitarian BS broadcasting... all 'governments' reading from same…,2021-04-22 18:57:50,0,2,GreatReset,,1675690008,FreeFromTyranny
scamdemic,1385306325870120962,iSteelCity07,Zack,712,660,@ArujGarg @spectatorindex i’d argue the actual number is 10-15 times LESS than what they tell us. Scamdemic,2021-04-22 18:55:40,3,0,,,"1135227753748287489,1626294277","ArujGarg,spectatorindex"
scamdemic,1385305702131027968,aynur75,A7NUR,648,1009,@MMilree Thank you im very proud we make a thing of talking to anyone willing to listen and my daughters friends are questioning this scamdemic regularly👏👏,2021-04-22 18:53:11,1,0,,,1348414882161586177,MMilree
scamdemic,1385305404247351296,CarolaJojo,CarolaIntuition @Liebe Glaube Hoffnung Weltfrieden,768,2977,RT @Pepperpear: Plandemic-Scamdemic. This should settle it. https://t.co/3KLCeF0HzO,2021-04-22 18:52:00,0,3,,,27172412,Pepperpear
scamdemic,1385305171744468992,CarolynKGN1,Carolyn,28,82,"RT @Gerry61985740: On all news channels now, the reason we've been frightened and coerced into submission using the scamdemic as its Trojan…",2021-04-22 18:51:05,0,2,,,1144372916316004352,Gerry61985740
scamdemic,1385304641404129281,BoyceM141,Mark Boyce,50,168,"@AhhereLIO Far too many high profile celeb-types, ús commoners too, have invested their reputations into this scamdemic to pull away now without an ego-check! 'easier to fool the people than to convince them that they have been fooled'...appears to be on the money!",2021-04-22 18:48:58,1,0,,,833978025876258816,AhhereLIO
scamdemic,1385303984190238727,MuskyHu04259527,MuskyHusky,4,4,Just got my first dose of the covid-19 vaccine #joebiden #sucks #scamdemic #heybernie #lebron #StopTheSpread #COVIDVaccination #COVID #CovidVaccine #pfizer https://t.co/qkKn3Xbvog,2021-04-22 18:46:22,0,0,"joebiden,sucks,scamdemic,heybernie,lebron,StopTheSpread,COVIDVaccination,COVID,CovidVaccine,pfizer",,,
scamdemic,1385303137951563776,colum_kenneally,Colum Kenneally,176,283,@EddieHoareFG Corruption. The toxic chemicals injection falsely marketed as vaccines don't give immunity from anything. #scamdemic,2021-04-22 18:43:00,1,0,scamdemic,,305241483,EddieHoareFG
scamdemic,1385303044103884801,KevMacGint,Kevin MickGinny,117,504,Costco removed the Onion Crank so now you can’t cover your hotdog with onions from the onion crank anymore. Once again corporations are saving millions off of this scamdemic https://t.co/eO8QwvR1BE,2021-04-22 18:42:38,0,0,,https://t.co/eO8QwvR1BE,,
scamdemic,1385301437345935364,tina_tinalondon,Tina,7504,7654,RT @DIYTips4: @MattHancock We’ll make our own decisions about what’s safe or not son. You just carry on lining your pockets with what’s lef…,2021-04-22 18:36:14,0,17,,,"1094702806982893569,19825835","DIYTips4,MattHancock"
scamdemic,1385301329908797443,Dariusz12041146,Daraius Freeman,58,72,"@BrotherWolf16 I don't give a 💩 to your blackmailing leo...
I can't afford holidays anyway because of this scamdemic and wan't pay even a penny anymore to watch fake sport or music stars as they aren't fu.....g stars They are just piece of garbage 🖕",2021-04-22 18:35:49,0,0,,,1332642432660500480,BrotherWolf16
scamdemic,1385301170437120002,Bobo47974568,Bobo,1,27,"@izvestia02 @CTVNews Exactly- the #scamdemic is growing out of control, but #Canadiens are too polite and take a lot of BS before we get angry

Who's getting hangry now? 

#GreatReset 

#Cndpoli 

#onpoli 

#COVID19",2021-04-22 18:35:11,1,0,"scamdemic,Canadiens,GreatReset,Cndpoli,onpoli,COVID19",,"376373441,203123011","izvestia02,CTVNews"
scamdemic,1385300740885860364,Bobo47974568,Bobo,1,27,"@KbJeeves1973 @CTVNews @CPHO_Canada is she a Dr or a #politician????
Sounds more like a #scamdemic #Cndpoli yo",2021-04-22 18:33:28,0,0,"politician,scamdemic,Cndpoli",,"549821768,203123011,2314087860","KbJeeves1973,CTVNews,CPHO_Canada"
scamdemic,1385300494705438721,Bobo47974568,Bobo,1,27,"@bag_cats @CTVNews Yes... you don't think like a politician 
Please do not run ever in your lifetime 

#scamdemic",2021-04-22 18:32:30,0,0,scamdemic,,"3277808342,203123011","bag_cats,CTVNews"
scamdemic,1385300005133692930,Bobo47974568,Bobo,1,27,"@CTVNews Ya...easier to close up all #Canadian small businesses? 
Whhhhat? Really? @CPHO_Canada memories of the gibberish that came out your mouth last March when #scamdemic had just begun.

#GreatReset",2021-04-22 18:30:33,0,0,"Canadian,scamdemic,GreatReset",,"203123011,2314087860","CTVNews,CPHO_Canada"
scamdemic,1385299714422165506,ICASECAC,ICA Student & Early Career Members,1206,1067,"RT @IttefaqM: #Scamdemic, #Plandemic, or #Scaredemic read our study to find out what #Parler users have to say about #COVID19 vaccine. @MDP…",2021-04-22 18:29:24,0,5,"Scamdemic,Plandemic,Scaredemic,Parler,COVID19",,2832986725,IttefaqM
scamdemic,1385299664765964293,jamesan78324109,Steve Meyer,332,696,RT @MMarcedi: @MNUpNorthLakeG1 @MDHCommMalcolm They should be prosecuted for deprivation of rights under color of law.  Everything they hav…,2021-04-22 18:29:12,0,1,,,"1379832753752014856,1250766687365926912,879780177772937217","MMarcedi,MNUpNorthLakeG1,MDHCommMalcolm"
scamdemic,1385299186980204544,Bobo47974568,Bobo,1,27,"@cathmckenna @SpaceX gonna move us to #Mars.....perhaps #URANUS 
Don't worry so much- the #scamdemic is almost over.",2021-04-22 18:27:18,0,0,"Mars,URANUS,scamdemic",,"140252240,34743251","cathmckenna,SpaceX"
scamdemic,1385299115530022913,Pepperpear,Jocanda,1671,1634,Plandemic-Scamdemic. This should settle it. https://t.co/3KLCeF0HzO,2021-04-22 18:27:01,4,3,,,,
scamdemic,1385298713720012805,FreeFromTyranny,#LoveFreedom : Defend Your Inalienable Rights 🌹,4653,5044,"Incredible co-ordination of #GreatReset + 'Green' totalitarian BS broadcasting... all 'governments' reading from same WEF + NWO script - just like covid scamdemic lockdown BS a year ago...

#LeadersClimateSummit scam.
#EarthDay2021 #EarthDay #DareToThink 
👇👇👇👇👇👇👇👇👇👇👇👇 https://t.co/jN1aYEKr5B https://t.co/2fCYVLa9hH",2021-04-22 18:25:25,2,2,"GreatReset,LeadersClimateSummit,EarthDay2021,EarthDay,DareToThink",https://t.co/jN1aYEKr5B,,
scamdemic,1385298552641900546,DebaserRyan,Ryan,76,582,RT @KevMacGint: @GarlicCorgi @mtracey Costco removed the Onion Crank so now you can’t cover your hotdog with onions from the onion crank an…,2021-04-22 18:24:47,0,3,,,"1206070325898829826,755235445752012800,24127811","KevMacGint,GarlicCorgi,mtracey"
scamdemic,1385298546501509123,jeremiahk2017,Jeremiah K ✝️,959,339,"Filming phonies 😂

#scamdemic https://t.co/KLAblmXBhB",2021-04-22 18:24:45,5,3,scamdemic,,,
scamdemic,1385297398365306881,TheFlatEartherr,THE FLAT EARTHER,16605,522,An Irishman has alot to say to the police about the scamdemic after they stop him.😆 https://t.co/rhm25H6fo4,2021-04-22 18:20:12,50,16,,,,
scamdemic,1385297151601872898,McmurphyRanke,Randle McMurphy,314,136,"RT @Iconoclast1982: Seasonal coronavirus all but over throughout Europe, crooked MSM directing its devotees' attention to India so they'll…",2021-04-22 18:19:13,0,1,,,2407191589,Iconoclast1982
scamdemic,1385297100116660225,SNM1872,El Presidente SM,240,199,"@Motomom128302 I take a more libertarian view, wear one if you think it will help you. But don't mandate healthy children 
And adults to have to do it.
Pretty soon nobody will have them on and voila! Scamdemic over.",2021-04-22 18:19:00,2,0,,,1191017748484116480,Motomom128302
scamdemic,1385296663565291520,werocktheplanet,WeRockThePlanet,6458,7101,"@dockaurG @naomirwolf See Dr Pam Popper’s  https://t.co/LjhkUgAuUX They’re organizing voters in all States along ONE issue: where candidates stand on Lockdowns/Restrictions. Also have Legal team that filed suit in Ohio arguing issues at HEART of this Scamdemic. Dr. Wolf, would be a great interview! ❤️",2021-04-22 18:17:16,0,0,,https://t.co/LjhkUgAuUX,"4086538637,289420613","dockaurG,naomirwolf"
scamdemic,1385296630388232206,johnfogarty2011,John Fogarty,179,680,@MrSteJames So march last year she was all about keeping our loved ones safe then less than a month later SCAMDEMIC! Ud really wonder what gets into their heads https://t.co/b6cJoCEU2H,2021-04-22 18:17:08,0,0,,,722097266622885889,MrSteJames
scamdemic,1385296413169373189,healthylaugh,Karma's Bathroom Attendant,3669,3103,"@charcware There are trillions of $$$ and lots of political ""control capital"" at stake here.
I laughed when people said, ""At least if Biden gets elected, COVID will go away.""
Right. The #scamdemic worked FAR BETTER than they ever imagined. What megalomaniac is giving that up?",2021-04-22 18:16:17,1,0,scamdemic,,54657938,charcware
scamdemic,1385295548232740866,MMarcedi,Mateo Marcedi,88,149,"@MNUpNorthLakeG1 @MDHCommMalcolm They should be prosecuted for deprivation of rights under color of law.  Everything they have done since this SCAMdemic was launched has been unconstitutional and unlawful.  If only we had a Justice Department that wasn't corrupt... Bill Barr issued a memo, but never acted on it.",2021-04-22 18:12:50,4,1,,,"1250766687365926912,879780177772937217","MNUpNorthLakeG1,MDHCommMalcolm"
scamdemic,1385295498827890689,IttefaqM,Muhammad Ittefaq,1128,1860,"#Scamdemic, #Plandemic, or #Scaredemic read our study to find out what #Parler users have to say about #COVID19 vaccine. @MDPIOpenAccess https://t.co/2kTKkpARNV",2021-04-22 18:12:39,8,5,"Scamdemic,Plandemic,Scaredemic,Parler,COVID19",https://t.co/2kTKkpARNV,251800979,MDPIOpenAccess
scamdemic,1385295493501161480,JibMagi,Jib,320,142,Issa Scamdemic,2021-04-22 18:12:37,0,0,,,,
scamdemic,1385295267646353409,Beepr5,Bee pr,169,155,"@Adam_Stratford_ @NoodleSpoodle1 That’s the government plan. Politicise it, make it useless so people are glad to see the back of it. Nurses and doctors complicit and not speaking out about the scamdemic have built up distrust with the public and hammered the final nails in the coffin themselves.",2021-04-22 18:11:44,4,0,,,"969009457,894085897","Adam_Stratford_,NoodleSpoodle1"
scamdemic,1385294758755643395,Gerry61985740,Gezz,961,1257,"On all news channels now, the reason we've been frightened and coerced into submission using the scamdemic as its Trojan horse, the fraudulent removal of an elected president and the rise of authoritarian leaders in the west - the great green reset. The ordinary man is screwed!",2021-04-22 18:09:42,2,2,,,,
scamdemic,1385294713025085453,MrLEE72390742,Mr LEE 🇬🇧🇺🇸⚓🚢🌸,970,2184,"My beloved missus is so fucking brainwashed by the Scamdemic bullshit 
I'm done 😪",2021-04-22 18:09:31,0,0,,,,
scamdemic,1385291776311926785,elq1946,Eric Quinlan,159,92,"@ryck_nancy I agree, and if he continues to admit more wrongs in this 'scamdemic' and righting them, he'll have won my vote once again.",2021-04-22 17:57:51,2,1,,,882723243379093506,ryck_nancy
scamdemic,1385291532530487305,Ronalddahl0069,ron dahl forever trump and free assange now,401,4713,"Take a shot and feel sick and not know further complications , to avoid feeling sick when i have evaded covid for over 12 months and it is at the end of the scamdemic. .... also the sheep then post their cards and pics showing what good little boy and girl sheep they are. No ty https://t.co/kKUt3exwuw",2021-04-22 17:56:53,1,0,,https://t.co/kKUt3exwuw,,
scamdemic,1385291443229667329,Bobo47974568,Bobo,1,27,"@CTVNews @CanadianPM says India flights are safe....??????
Move along now- #scamdemic isn't quite over yet 😀

#Travel 
#travelban 
#India 
#COVID19 
#COVID19Vaccine",2021-04-22 17:56:32,0,0,"scamdemic,Travel,travelban,India,COVID19,COVID19Vaccine",,"203123011,14713787","CTVNews,CanadianPM"
scamdemic,1385290504561209344,adamfarren2,adamsfarout,287,448,"@RedKnight07 @EndofdaysTimes @InnaBabylon It goes into the lucifarian element and the worship of the sun by the freemasons. An interesting look with loads of pieces from their own literature.
I looked for this when the scamdemic began and it was sold out everywhere, so there are many truth seekers",2021-04-22 17:52:48,2,0,,,"1359316484040896514,1370141082638548992,1382693938558074889","RedKnight07,EndofdaysTimes,InnaBabylon"
scamdemic,1385289921754132483,orgoniteman,911 now convid1984 another psyops,155,105,"@RobsBottin80 its warming, its methane gas from cows, its cooling, its the return of al gore and the green meanies. its the grinch who stole msm scamdemic airtime. https://t.co/pqWG0NaGrG",2021-04-22 17:50:29,0,0,,,1308730811533885447,RobsBottin80
scamdemic,1385289613460246539,scottyfroggatt,Scott Froggatt,754,420,@WillKelsey9 @Coronavirusgoo1 Thats fair enough then. I was just pointing out that if you use ‘Scamdemic’ as a term then more often than not people are gonna jump onto that 👍🏻,2021-04-22 17:49:15,0,0,,,"1256725515504926720,1253665449008562178","WillKelsey9,Coronavirusgoo1"
scamdemic,1385288825967157253,SalveRainha2,ৡ✵ SalveRainha,735,2590,RT @mikhail86439176: THE SCAMDEMIC AND FALSIFYING OF MEDICAL RECORDS FOR THE HOAX - THE BLUE MASKS ARE LACED WITH TOXINS AND THE VACCINATIO…,2021-04-22 17:46:08,0,4,,,1335155739233546241,mikhail86439176
scamdemic,1385287633237053441,porridgeisgood,Mary Findlay,5609,4491,"RT @crwriter1: I inserted a Teflon/Dupont video into this article. They are players in the scamdemic crisis, too. Wouldn't ya know?
The Hum…",2021-04-22 17:41:23,0,1,,,404290687,crwriter1
scamdemic,1385287449102884864,RobertBeadles,CryptoBeadles🇺🇸🇺🇸🇺🇸,12526,886,"Going door to door for Vax compliance? Welcome to 1984. If your vax works why do I need one, if yours doesn’t work, why do I need one? 
Profits over people, submission not safety, control not compassion. Welcome to the lie.
#scamdemic 
https://t.co/G1j3QPqSwU",2021-04-22 17:40:39,2,0,scamdemic,https://t.co/G1j3QPqSwU,,
scamdemic,1385287323810615296,hrspwr,#1776 - White Privileged Neanderthal,525,1031,"Pandemic predicted years ago...

https://t.co/CUUjRY50VI",2021-04-22 17:40:10,0,0,,https://t.co/CUUjRY50VI,,
scamdemic,1385285940592185348,ianrweeks,Ian Weeks #NoToVaccinePassports,2755,1012,They are the real danger.  They're exploiting the scamdemic to further their political ends. https://t.co/RGbTUAynpd,2021-04-22 17:34:40,2,0,,https://t.co/RGbTUAynpd,,
scamdemic,1385285549313847297,Schrdin79008382,Schrödinger's cat,474,865,"@AgreeT0D1sagree The scamdemic is wearing thin, so on to the next scam",2021-04-22 17:33:06,0,0,,,1247812991656980481,AgreeT0D1sagree
scamdemic,1385284519662551043,ABaalman3,Aj Baalman 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇫🇷🏴󠁧󠁢󠁥󠁮󠁧󠁿🇵🇱,380,633,"RT @MilitarisCath: Oracle Films: The Documentary which exposes the Scamdemic as a complete lie to establish the 4th Reich
https://t.co/bOz6…",2021-04-22 17:29:01,0,1,,,760385332575608832,MilitarisCath
scamdemic,1385283964194099201,BobSmit64673620,Adorable Bob Smith,1606,1748,"What she said @GovMLG 
U.R.A.CRIMINAL for the NWO agenda that is 'masks'.
You should be walked out in handcuffs.
#scamdemic 
No masks
No distancing
No testing
No vaccines https://t.co/Zpsh9BwCXx",2021-04-22 17:26:49,1,0,scamdemic,https://t.co/Zpsh9BwCXx,1070083706822438912,GovMLG
scamdemic,1385283609901158405,Scimitar_SS,ScImItar ⚔️,1281,962,"As expected, the more they vaccinate the more the #scamdemic spreads

Vakcins, masks, treatments &amp; testing are the virus

#Plandemic #IndiaFightsCorona #IndiaFightsCOVID19 https://t.co/1Z2d1Zk8Dl",2021-04-22 17:25:24,3,3,"scamdemic,Plandemic,IndiaFightsCorona,IndiaFightsCOVID19",https://t.co/1Z2d1Zk8Dl,,
scamdemic,1385283543073492992,ThisIsTheWorl18,ThisIsTheWorldWeLiveIn 🌸,3432,5001,"@Kateandtheboys Is this some kind of ******* joke? First we are told herd immunity is vaccine dependent, and now this. 

When did the human immune system cease to exist @NHSuk  🤬🤬

#Scamdemic #FactsMatter #immunesystem",2021-04-22 17:25:08,7,0,"Scamdemic,FactsMatter,immunesystem",,"104605209,10215212","Kateandtheboys,NHSuk"
scamdemic,1385283513969164291,no2wind,S.W.A.T,2650,1229,@Phlark1 @aSinister @RustyAway @TrevorDKidd1 @Barbarajdurkin @TimCooney14 @CanadianSence @Boydist @Barrtecforever @FehringerMartin @d_e_mol @noturbine @IngersolRobert @MedBennett @RuleByLogic @RijpeW @ClimateCatastr3 @bendynaa @DerPloom @_Ratzz_ @MaxFichtner @SENAustralia @RUDOLFJ15 @markcojuangco @RoyPentland @Narvuntien @Pylon54 @platospal @Climatehope2 @DawnTJ90 @MLiebreich @MikeDel21893959 @davidofbuderim @fishyfish67 @TheDisproof @cjtjgeol @BrunoFinn @dodgydingo1 @CogitoErgoSumAu @ChrisBBacon3 @74PVAN @EnergyJvd @FilmFlic @NelsonAlmUK @FeralFox3 @AlaMerQld @PaprikaLady @SharkSandwhich @StormSignalSA @MikeBensons57 Its already there - its a scamdemic 😉,2021-04-22 17:25:01,2,0,,,"1360303866777075713,2855137220,419555327,1347717033559957507,117142709,1247906439126896641,981553812585328641,19860294,1248219102453338113,3230235736,262558584,167446775,748583847982411776,381809023,4204353575,1261678242936864772,1353402773149245443,820742538252300289,1166917326014304256,219370028,997518884168261640,221034761,171461534,36353238,1014798415991959552,2402393749,953002872068890625,62626045,1213510392464302081,1090739797386117121,22481472,1127312829546156032,17172370,1044923978,933440778394841088,1200326345680539649,117524510,1314865980045053952,118336736,990394707900432384,1103514707632119808,148481941,1276884880056434689,2719520491,1302814610152587264,1378469576,750299424513990656,558274246,807564124725112836,1219013331467427841","Phlark1,aSinister,RustyAway,TrevorDKidd1,Barbarajdurkin,TimCooney14,CanadianSence,Boydist,Barrtecforever,FehringerMartin,d_e_mol,noturbine,IngersolRobert,MedBennett,RuleByLogic,RijpeW,ClimateCatastr3,bendynaa,DerPloom,_Ratzz_,MaxFichtner,SENAustralia,RUDOLFJ15,markcojuangco,RoyPentland,Narvuntien,Pylon54,platospal,Climatehope2,DawnTJ90,MLiebreich,MikeDel21893959,davidofbuderim,fishyfish67,TheDisproof,cjtjgeol,BrunoFinn,dodgydingo1,CogitoErgoSumAu,ChrisBBacon3,74PVAN,EnergyJvd,FilmFlic,NelsonAlmUK,FeralFox3,AlaMerQld,PaprikaLady,SharkSandwhich,StormSignalSA,MikeBensons57"
