,topic,id,username,name,user_followers_count,user_friends_count,text,created_at,favorite_count,retweet_count,hashtags,mentioned_urls,mentioned_user_ids,mentioned_user_names
1249,Coronavirus,1384903115766435840,m_chains,M_CHAINS,633,1849,"RT @KaitlinRoberson: 130,000 Temporary Protected Status (TPS) recipients are contributing as essential workers. #immigration #tps #essentia…",2021-04-21 16:13:27,0,1,"immigration,tps",,35380061,KaitlinRoberson
1250,Coronavirus,1384903115426652163,that_twiterguy,Aman Agarwal,203,156,"@Modiji58324775 @shrutisahay21 @RahulGandhi @narendramodi @INCIndia cannot say even for their chamcha's  as their vote bank . 

Because @INCIndia now have nothing to do india. 

Go to Italy with your mataji. 

#antoniamaino #COVIDEmergency #coronavirus",2021-04-21 16:13:27,0,0,"antoniamaino,COVIDEmergency,coronavirus",,"1335876716841996289,466528274,3171712086,18839785,1153045459,1153045459","Modiji58324775,shrutisahay21,RahulGandhi,narendramodi,INCIndia,INCIndia"
1251,Coronavirus,1384903112071254016,ElDiabloRoboc,jadue vulcano #NuncaMasDerecha-NuncaMasDC,7456,6218,"RT @Reuters: Indian authorities scrambled to shore up supplies of medical oxygen to hospitals in the capital, Delhi, as a fast-spreading se…",2021-04-21 16:13:26,0,41,,,1652541,Reuters
1252,Coronavirus,1384903107994345478,vijanlive,Abdulla  Vijan,205,655,WHO does not back vaccination passports for now - spokeswoman | Article [AMP] | Reuters https://t.co/MnSyUcPshB,2021-04-21 16:13:25,0,0,,https://t.co/MnSyUcPshB,,
1253,Coronavirus,1384903106123739136,BrainandMoney,Chart Surgeon,457226,1173,"There is no relevance of #NIFTY with #coronavirus cases in India 
or relate to #Death 
or relate to #Lockdown 
or relate to #Oxygen 
or relate to what #Modi says 
or relate to #Economy #GDP #Inflation #unemployment 

Be long term Investors buy for long term and have no emotions",2021-04-21 16:13:25,1,0,"NIFTY,coronavirus,Death,Lockdown,Oxygen,Modi,Economy,GDP,Inflation,unemployment",,,
1254,Coronavirus,1384903101828710401,Liz56607148,Liz,4,43,RT @AFP: #UPDATE Police clashed with thousands of protesters in #Berlin on Wednesday as the German parliament passed an amendment to give A…,2021-04-21 16:13:24,0,15,"UPDATE,Berlin",,380648579,AFP
1255,Coronavirus,1384903100058816516,mahmood_saberi,sabs,932,1342,"#godman #nithyananda bans #indians from his island-country coz of #coronavirus surge in india... also bans brazil, EU and Malaysia.. :) https://t.co/zR9qfRBnEM",2021-04-21 16:13:23,0,0,"godman,nithyananda,indians,coronavirus",https://t.co/zR9qfRBnEM,,
1256,Coronavirus,1384903097563090947,larman1s,Susana,1336,1727,RT @AP_Europe: France will impose new entry restrictions on travelers from India to fight a coronavirus variant spreading in that country.…,2021-04-21 16:13:23,0,16,,,834498430986809344,AP_Europe
1257,Coronavirus,1384903094107086848,Martin4Liberty,Martin M,317,106,"RT @socialHATchat: ""Hundreds of NHS staff form anti-(experiment-human-)vax group and label new #Covid19 jabs 'poison' -  No Restrictions fo…",2021-04-21 16:13:22,0,118,Covid19,,335448360,socialHATchat
1258,Coronavirus,1384903087056461831,sallydibben,Sally Dibben,201,312,"RT @Telegraph: 📆 When will Britain's coronavirus epidemic be deemed officially over?

Current mass testing may mean the Government’s daily…",2021-04-21 16:13:20,0,6,,,16343974,Telegraph
1259,Coronavirus,1384903080307744770,Ideas4A,Ideas4Africa,2025,207,RT @siyabulela131: https://t.co/O5ysHFjCiv LIKE  RETWEET #SouthAfrica #COVID19 #Indian #inspiration #Indianapolis #instagood #lovelive #cor…,2021-04-21 16:13:19,0,1,"SouthAfrica,COVID19,Indian,inspiration,Indianapolis,instagood,lovelive",https://t.co/O5ysHFjCiv,3063009297,siyabulela131
1260,Coronavirus,1384903077845684227,bankerexile,⛔,272,155,"RT @idesibanda: #NationalizeHealthCare in pandemic.

Nationalization for Service motive not for profit making..
https://t.co/9SJB9Pvl3b",2021-04-21 16:13:18,0,95,NationalizeHealthCare,https://t.co/9SJB9Pvl3b,1609823102,idesibanda
1261,Coronavirus,1384903071780806660,RamzDavid,Mohammad Dawood,1368,5001,RT @TimesofIslambad: Coronavirus linked deaths in Pakistan hit highest level https://t.co/GaezA4xJq6 https://t.co/DltYDZVtnR,2021-04-21 16:13:17,0,0,,https://t.co/GaezA4xJq6,3153723127,TimesofIslambad
1262,Coronavirus,1384903071109718022,crum_scrum22,Annie Crum,332,897,RT @jsolomonReports: U.S. nonprofit linked to Wuhan coronavirus lab has received $1.5 million in taxpayer bailout loans | Just The News htt…,2021-04-21 16:13:17,0,584,,,523248016,jsolomonReports
1263,Coronavirus,1384903070962880512,jugmilfil,jug,538,1612,"RT @nagma_morarji: Coronavirus LIVE Updates: Wake up to reality, Delhi HC slams Centre over oxygen shortage across India https://t.co/iv4Jd…",2021-04-21 16:13:17,0,6,,,576348125,nagma_morarji
1264,Coronavirus,1384903068416978944,AlivaraniM,alivarani mohapatra,52,85,RT @PunitRenjen: It was a pleasure speaking with @lalitkjha of @PTI_News. We chatted about my optimism for India’s growth and the @Deloitte…,2021-04-21 16:13:16,0,514,,,"4493743294,45184617,245687754,8457092","PunitRenjen,lalitkjha,PTI_News,Deloitte"
1265,Coronavirus,1384903067188056065,Davidlaz,David Lazarus,20333,1363,RT @thedailybeast: Doctors have confirmed the first positive tests for coronavirus cases among Mount Everest climbers https://t.co/nIchi2rQ…,2021-04-21 16:13:16,0,8,,,16012783,thedailybeast
1266,Coronavirus,1384903062247124999,johnrburt,SeanJohann #FBPE 🇪🇺🇮🇪,801,821,"RT @griffinkate: Everybody trying to defend the dodgy Dyson stuff by talking about the ""scramble for ventilators"": don't forget that existi…",2021-04-21 16:13:14,0,4,,,37696398,griffinkate
1267,Coronavirus,1384903056719032322,DWIJMUKESH,द्विज MK,235,702,RT @abdullah_0mar: Hello sir @manojsinha_ .. My parents has 3000 sq foot vacant plot in Jammu city. They are ready to give to govt for any…,2021-04-21 16:13:13,0,17,,,"552842384,2427057066","abdullah_0mar,manojsinha_"
1268,Coronavirus,1384903047927713794,ResonanceGlobal,Resonance,534,396,"Not enough to only vaccinate, if the vaccine doesn't work against the Indian variant. It's like our immune system's been given a 'wanted' poster, but the virus has had plastic surgery. https://t.co/ojyITnWiX5 https://t.co/vxsaDWRkId",2021-04-21 16:13:11,0,0,,https://t.co/ojyITnWiX5,,
1269,Coronavirus,1384903047919378432,dmca1dkr8r,A1DKR8R,2651,3604,RT @kaitlancollins: The FDA released a scathing inspection report that cites multiple failures at the Emergent BioSolutions manufacturing p…,2021-04-21 16:13:11,0,121,,,180107694,kaitlancollins
1270,Coronavirus,1384903047344762880,J3nTyrell,Jen Tyrell,269,130,"RT @IainLJBrown: Use of artificial intelligence to tackle coronavirus must go through ethical checks, say experts - https://t.co/VcSCEpLUkz…",2021-04-21 16:13:11,0,931,,https://t.co/VcSCEpLUkz,467513287,IainLJBrown
1271,Coronavirus,1384903040571002881,mdwilliams99,Martin,15282,14995,RT @ZekeJMiller: White House aims to make it easier for people to get vaccine https://t.co/nGNoVz4Ew3,2021-04-21 16:13:09,0,6,,https://t.co/nGNoVz4Ew3,21316253,ZekeJMiller
1272,Coronavirus,1384903039492952064,EYTalking,EYTalking,24295,1114,"RT @EYAlliance: *NEW* The DfE has advised that childminders CAN attend parent and toddler groups.

Childminders should follow the guidance…",2021-04-21 16:13:09,0,1,,,304943391,EYAlliance
1273,Coronavirus,1384903038415130629,Marie70883246,Marie,201,315,"RT @Reuters: Indian authorities scrambled to shore up supplies of medical oxygen to hospitals in the capital, Delhi, as a fast-spreading se…",2021-04-21 16:13:09,0,41,,,1652541,Reuters
1274,Coronavirus,1384903035101585410,NancyOsborne180,Nancy Osborne,2972,1160,RT @ddiamond: Fascinating White House effort to boost vaccination drive by providing new incentives to get shots. by @WaPoSean @isaacstanbe…,2021-04-21 16:13:08,0,8,,,"16868756,169586280","ddiamond,WaPoSean"
1275,Coronavirus,1384903033612603393,corporate_covid,corporate pandemic updates,31,2,"SUBJECT: CORONAVIRUS. &lt;name&gt;, it is important that we emphasise about a few changes to exhausting innovation.",2021-04-21 16:13:08,0,0,,,,
1276,Coronavirus,1384903032069103626,FourWinns298,𝓝𝓸𝓼𝓯𝓮𝓻𝓪𝓽𝓾,3836,182,"Correction.  Moderna plans to begin phase 1 testing of a flu vaccine soon, Novavax has an advantage as their flu vaccine candidate has met all primary endpoints and their COVID jab will be seeking EUA this quarter. 
 Both are pursuing a combined flu/coronavirus vaccine.",2021-04-21 16:13:07,2,0,,,,
1277,Coronavirus,1384903030961811457,cleanstrike,Sri,341,1607,"RT @Lotus2021: I wonder why we even bother with expensive elections when the overlords have all the answers.

Can someone please explain th…",2021-04-21 16:13:07,0,3,,,3152770860,Lotus2021
1278,Coronavirus,1384903028172599298,UMADBRO2587,Randel Owen Matthew (AOC for President in 2024),68,207,Pierce County lawmaker calls for more COVID vaccine amid risk of Phase 1 rollback https://t.co/x4KMF7PxtB,2021-04-21 16:13:06,0,0,,https://t.co/x4KMF7PxtB,,
1279,Coronavirus,1384903022988480512,depression_dem,Fuck life,6,5,Coronavirus is a best in the worldddd,2021-04-21 16:13:05,0,0,,,,
1280,Coronavirus,1384903022443180035,AZSuperstitions,SAH,478,1107,RT @jsolomonReports: Senate Smackdown: Sen. Rand Paul says Dr. Anthony Fauci is an elitist who ‘thinks he’s smarter than the rest of us’ |…,2021-04-21 16:13:05,0,576,,,523248016,jsolomonReports
1281,Coronavirus,1384903022187270145,NancyBatistaPL,Nancy Batista,378,827,RT @NancyBatistaPL: @RepStephMurphy you are part of the Ways and Means committee. Read my story https://t.co/uEO8ZyTRIL    #paidleave @Pode…,2021-04-21 16:13:05,0,3,paidleave,https://t.co/uEO8ZyTRIL,"785178552207564800,796183515998068736","NancyBatistaPL,RepStephMurphy"
1282,Coronavirus,1384903018500526082,DavidFrost95,David Frost,168,158,"@JoshuaZed1 @PMM_Rock @Noahpinion Do you know how a coronavirus gets lumped in with the cold? After its novel surfacing, the rapid mutations result in a virulent but low lethality variant that becomes a pest virus.",2021-04-21 16:13:04,0,0,,,"3371980677,1067893758946099200,281877818","JoshuaZed1,PMM_Rock,Noahpinion"
1283,Coronavirus,1384903009210146819,IndiaTodayFLASH,IndiaTodayFLASH,1140709,117,"RT @IndiaToday: #COVID hits kids in the second wave of pandemic
@PoojaShali @sardesairajdeep 
#COVID19 #Coronavirus #NewsToday https://t.co…",2021-04-21 16:13:02,0,3,"COVID,COVID19,Coronavirus,NewsToday",,"19897138,282163133,56304605","IndiaToday,PoojaShali,sardesairajdeep"
1284,Coronavirus,1384903004978139139,davesh153,David Shanks,1138,1245,"RT @David__Osland: Now we know the reality of the government's handling of coronavirus, it's difficult to justify Labour's tactic of 'const…",2021-04-21 16:13:01,0,15,,,3407247983,David__Osland
1285,Coronavirus,1384903002310516736,puzzlesthewill7,J Gatton Prats,1027,3256,"RT @ryanstruyk: The United States is now averaging 707 deaths per day from coronavirus, the lowest seven-day average since mid-October, acc…",2021-04-21 16:13:00,0,392,,,309822757,ryanstruyk
1286,Coronavirus,1384903001551294474,chuddles11,Christine Huddleston,14880,15743,RT @TorontoStar: #BREAKING: Toronto to follow Peel's lead to close workplaces with five or more COVID-19 cases. https://t.co/4lulp13UXX,2021-04-21 16:13:00,0,36,BREAKING,https://t.co/4lulp13UXX,12848262,TorontoStar
1287,Coronavirus,1384902994668445697,debby_hoyman,Debby Hoyman,242,1218,"~~🤔🤬""nonprofit"" taxpayer bailout $$$$, how is that possible ????????
U.S. nonprofit linked to Wuhan coronavirus lab has received $1.5 million in taxpayer bailout loans https://t.co/fWEtRCwxAK via @JustTheNews",2021-04-21 16:12:58,0,0,,https://t.co/fWEtRCwxAK,1216793092134723586,JustTheNews
1288,Coronavirus,1384902989677305858,PangaMatLae,Indian Political League,204,153,RT @abdullah_0mar: Hello sir @manojsinha_ .. My parents has 3000 sq foot vacant plot in Jammu city. They are ready to give to govt for any…,2021-04-21 16:12:57,0,17,,,"552842384,2427057066","abdullah_0mar,manojsinha_"
1289,Coronavirus,1384902987051642883,ajdukakis,Ali Dukakis,9212,4674,"RT @AMitrops: NEW: In an effort to track the country’s rapidly changing coronavirus metrics, @ABC has launched a new dashboard for our audi…",2021-04-21 16:12:57,0,2,,,"4864972547,28785486","AMitrops,ABC"
1290,Coronavirus,1384902985415864323,jexx3030,Controlling Apple,229,369,RT @AlexJamesFitz: the coronavirus? https://t.co/TwgHhKw8Lp,2021-04-21 16:12:56,0,6,,https://t.co/TwgHhKw8Lp,24622734,AlexJamesFitz
1291,Coronavirus,1384902985348796416,AndrewSparrow,AndrewSparrow,79855,1331,@NorrieMacQueen I've got to the bottom of it. See the update here - https://t.co/CRFR8pkjfj,2021-04-21 16:12:56,0,0,,https://t.co/CRFR8pkjfj,393267498,NorrieMacQueen
1292,Coronavirus,1384902984828694533,DebBRVA,Into the Weeds We Go,631,722,RT @ddiamond: Fascinating White House effort to boost vaccination drive by providing new incentives to get shots. by @WaPoSean @isaacstanbe…,2021-04-21 16:12:56,0,8,,,"16868756,169586280","ddiamond,WaPoSean"
1293,Coronavirus,1384902981796175875,Mansexads,W. Benjamin Turner,239,194,"RT @protecttruth_: ""Stop talking about the possibility of coronavirus booster shots. ... And if you’re trying to win over skeptics, show us…",2021-04-21 16:12:55,0,1,,,1105675130389319680,protecttruth_
1294,Coronavirus,1384902980877619200,KaitlinRoberson,Kaitlin Roberson,101,451,"130,000 Temporary Protected Status (TPS) recipients are contributing as essential workers. #immigration #tps #essentialworkers 

A Demographic Profile of TPS Holders Providing Essential Services During the Coronavirus Crisis - Center for American Progress https://t.co/wHNwYvYBm4",2021-04-21 16:12:55,0,1,"immigration,tps,essentialworkers",https://t.co/wHNwYvYBm4,,
1295,Coronavirus,1384902979837378560,anugula,Himakiran,1807,1096,"#CoronaVirus

Didn’t I warn about this yesterday? #States won’t be able to procure enough #vaccines. #BJP controlled #media will blabber nonstop about inefficiencies of the opposition parties run #States. 

#Modi is the most disgusting #politician the democratic world has seen. https://t.co/jkOd45aPHy",2021-04-21 16:12:55,0,0,"CoronaVirus,States,vaccines,BJP,media,States,Modi,politician",,,
1296,Coronavirus,1384902977559875586,octobergirlkrii,kriiiii..❤️,102,224,"RT @ThisIsKritzz: Links to all kinds of resources related to #covid #coronavirus in India (Medicines, Oxygen, Plasma Donors, food etc.) 
Ve…",2021-04-21 16:12:54,0,2,"covid,coronavirus",,1354725159244976130,ThisIsKritzz
1297,Coronavirus,1384902977002086403,suzyflipp,Suzy Franklin 💙💙💙,3277,4999,"RT @Reuters: As India fights a brutal second wave of COVID-19, the fight for oxygen cylinders in the country is turning desperate https://t…",2021-04-21 16:12:54,0,103,,,1652541,Reuters
1298,Coronavirus,1384902976628736000,Stop_Trump20,Hear Me Roar,166898,126449,"I have no choice but to ask for your help. I have no one else...

👉Help here https://t.co/O2EucNLePD

My company got shutdown because of #COVID19 Then my daughter got coronavirus &amp; she was put on a ventilator so I couldn't work. I need to catch up on rent or we will get evicted.",2021-04-21 16:12:54,6,3,COVID19,https://t.co/O2EucNLePD,,
1299,Coronavirus,1384902974045032450,Prakashiasindia,Prakash Kumar Gupta,73,1236,"RT @indiatvnews: Covaxin 100% effective against severe COVID cases: ICMR
#Covaxin #coronavirus #CoronaSecondWave 
https://t.co/xSIIlMkq6r",2021-04-21 16:12:53,0,21,"Covaxin,coronavirus,CoronaSecondWave",https://t.co/xSIIlMkq6r,34245009,indiatvnews
1300,Coronavirus,1384902971327225865,kmum0786,Mumtaj khan,210,233,"RT @AaravSeth_: If anyone is in need of an #OxygenCylinder  then Pls. collect it from B-93, Mayapuri, Phase-1, Delhi-110064.  
The #Cylinde…",2021-04-21 16:12:53,0,21,OxygenCylinder,,926309671773683712,AaravSeth_
1301,Coronavirus,1384902969963986947,_funtoosh_,duniya gayi tel lene,569,1012,RT @abdullah_0mar: Hello sir @manojsinha_ .. My parents has 3000 sq foot vacant plot in Jammu city. They are ready to give to govt for any…,2021-04-21 16:12:52,0,17,,,"552842384,2427057066","abdullah_0mar,manojsinha_"
1302,Coronavirus,1384902969422983175,marek4130,Marek,312,449,"RT @AriBeuker: Ooooh NOO!!! the horror!!
https://t.co/J8pcjYfYKD",2021-04-21 16:12:52,0,17,,https://t.co/J8pcjYfYKD,1239073975994650626,AriBeuker
1303,Coronavirus,1384902964607918080,PoojaShali,Pooja Shali,24519,1333,"RT @IndiaToday: #COVID hits kids in the second wave of pandemic
@PoojaShali @sardesairajdeep 
#COVID19 #Coronavirus #NewsToday https://t.co…",2021-04-21 16:12:51,0,3,"COVID,COVID19,Coronavirus,NewsToday",,"19897138,282163133,56304605","IndiaToday,PoojaShali,sardesairajdeep"
1304,Coronavirus,1384902963362254852,saadsial060,Muhammad Saad,716,1586,"RT @khaleejtimes: Major milestone: #UAE hits Covid vaccination rate of 100.10 per 100 residents

@NCEMAUAE @mohapuae  https://t.co/V7cWS598…",2021-04-21 16:12:51,0,10,UAE,,"18860860,549916192,131118286","khaleejtimes,NCEMAUAE,mohapuae"
1305,Coronavirus,1384902957934710789,ColinHalling,Colin Halling,595,3851,"RT @fact_covid: This is really interesting - the @InstituteGC has compiled a report on yellow card data, which shows that “the AstraZeneca…",2021-04-21 16:12:50,0,84,,,"1290722208910839809,153004670","fact_covid,InstituteGC"
1306,Coronavirus,1384902953732083715,viccan1,Victor Cangiano,327,1068,"RT @MarketWatch: Coronavirus Update: India has added 200,000 cases to tally for 7 straight days https://t.co/nzivK2vVkY",2021-04-21 16:12:49,0,8,,https://t.co/nzivK2vVkY,624413,MarketWatch
